row_idx,source_id,subject,answer,correct_word_len,avg_distractor_word_len,max_distractor_word_len,correct_minus_avg_distractor_word_len,correct_char_len,avg_distractor_char_len,correct_minus_avg_distractor_char_len,longest_word_label,longest_word_is_correct,longest_char_label,longest_char_is_correct,question,correct_text,choices
2750,miscellaneous/test/515,miscellaneous,A,83,44.0,66,39.0,104,56.666666666666664,47.333333333333336,A,True,A,True,Mùa trên Trái đất được gây ra bởi yếu tố nào sau đây?,Góc nghiêng của trục quay của Trái đất so với mặt phẳng hoàng đạo trong khi Trái đất xoay quanh Mặt trời,"{'A': 'Góc nghiêng của trục quay của Trái đất so với mặt phẳng hoàng đạo trong khi Trái đất xoay quanh Mặt trời', 'B': 'Sự khác nhau về thành tích đốt mặt trời', 'C': 'Quỹ đạo của Trái đất xoay quanh Mặt trời là một elip chứ không phải là một hình tròn', 'D': 'Sự quay của Trái đất trong suốt 1 ngày (24 giờ)'}"
1461,security_studies/test/66,security_studies,C,158,119.33333333333333,146,38.66666666666667,202,155.66666666666666,46.33333333333334,C,True,C,True,Sự khác biệt nào nổi bật được nhìn thấy trong việc lý giải trên hai bờ đại dương?,Các dạng kiến thức khác nhau liên quan đến những quan niệm mâu thuẫn về quan hệ với chính sách: truyền thống giải quyết vấn đề trong khoa học chính trị Hoa Kỳ so với những nghiên cứu phê phán ở Châu Âu.,"{'A': 'Từ quan điểm Hoa Kỳ, phổ biến nhìn thấy những giọng nói quan trọng về an ninh ở bên ngoài. Câu hỏi về những vấn đề nên áp dụng hay không áp dụng vào an ninh cũng như cách quan niệm về an ninh.', 'B': 'Trường phái Châu Âu dựa trên một dạng kiến thức chiếm ưu thế. Kiến thức được hiểu là sự hiểu biết về các cơ chế nguyên nhân kết hợp với vật chất mà chúng tác động lên.', 'C': 'Các dạng kiến thức khác nhau liên quan đến những quan niệm mâu thuẫn về quan hệ với chính sách: truyền thống giải quyết vấn đề trong khoa học chính trị Hoa Kỳ so với những nghiên cứu phê phán ở Châu Âu.', 'D': 'Việc lý giải có những dạng kiến thức lý thuyết song song dựa trên các mối quan hệ nhân quả có cơ sở thực tế.'}"
801,high_school_statistics/test/9,high_school_statistics,D,82,43.666666666666664,52,38.333333333333336,104,55.333333333333336,48.666666666666664,D,True,D,True,"Để nghiên cứu tác động của rượu đến thời gian phản ứng, những đối tượng được chọn ngẫu nhiên và được mời uống ba lon bia. Thời gian phản ứng của họ đối với một kích thích đơn giản được đo trước và sau khi uống rượu. Câu nào sau đây là một câu phát biểu chính xác?",Nghiên cứu này là một thí nghiệm trong đó các đối tượng được sử dụng làm nhóm điều khiển cho chính mình.,"{'A': 'Nghiên cứu này là một nghiên cứu quan sát.', 'B': 'Sự thiếu khả năng chặn đứng khiến cho nghiên cứu này thiết kế kém.', 'C': 'Tác dụng giả dược không đáng kể trong loại nghiên cứu này.', 'D': 'Nghiên cứu này là một thí nghiệm trong đó các đối tượng được sử dụng làm nhóm điều khiển cho chính mình.'}"
1219,high_school_microeconomics/test/5,high_school_microeconomics,D,95,56.666666666666664,66,38.333333333333336,124,72.66666666666667,51.33333333333333,D,True,D,True,Một lý do tại sao chính phủ khuyến cáo không chấp nhận sự đồng lòng giữa các công ty lớn trong cùng một ngành là gì?,Việc tối đa hóa lợi nhuận chung sẽ làm giảm lợi ích người tiêu dùng vì giá cả sẽ tăng cao hơn so với mức đối thủ cạnh tranh.,"{'A': 'Các mức sản lượng đồng lòng thường tăng lên, đẩy giá vượt quá mức đối thủ cạnh tranh.', 'B': 'Lợi ích người tiêu dùng giảm khi giá cả bị đẩy xuống.', 'C': 'Các mức sản lượng đồng lòng thường giảm xuống, đẩy giá xuống đến mức cạnh tranh.', 'D': 'Việc tối đa hóa lợi nhuận chung sẽ làm giảm lợi ích người tiêu dùng vì giá cả sẽ tăng cao hơn so với mức đối thủ cạnh tranh.'}"
4616,high_school_european_history/test/36,high_school_european_history,A,99,60.666666666666664,66,38.333333333333336,130,78.66666666666667,51.33333333333333,A,True,A,True,"Câu hỏi này liên quan đến thông tin sau đây. Bên cạnh mong muốn sản xuất những điều đẹp đẽ, niềm đam mê hàng đầu của cuộc đời tôi đã và đang là sự căm thù với nền văn minh hiện đại. Tôi sẽ nói gì về nó bây giờ, khi các từ được đặt vào miệng tôi, hy vọng của tôi về sự phá hủy của nó - tôi sẽ nói gì về việc thay thế nó bằng Xã hội chủ nghĩa? Tôi sẽ nói gì về sự thống trị và lãng phí quyền lực cơ giới hóa, về cộng đồng quá nghèo, kẻ thù của cộng đồng lại quá giàu có, về tổ chức tuyệt vời của nó - gây ra nỗi khổ đau cho cuộc sống! Sự khinh thường của nó đối với những niềm vui đơn giản mà ai cũng có thể thưởng thức, nếu không phải vì sự ngu ngốc của nó? Sự tầm thường mù mịt của nó đã phá hủy nghệ thuật, niềm an ủi chắc chắn cho lao động? Tất cả những điều này tôi đã cảm thấy lúc đó như hiện tại, nhưng tôi không biết tại sao lại như vậy. Hy vọng của những thời điểm trước đã mất, những cuộc hành trình của nhân loại trong nhiều thế kỷ đã không tạo ra gì ngoài sự hỗn độn xấu hổ phi đạo đức này; tương lai gần dường như sẽ làm tăng cường tất cả các tệ nạn hiện tại bằng cách xóa sạch tất cả những gì còn sót lại của các ngày trước khi sự vô vị của nền văn minh đã đi đến thế giới. Điều này thật là một tình huống tồi tệ, và, nếu tôi được đề cập đến là một cá nhân và không phải chỉ là một loại người, đặc biệt là với một người như tôi, ít quan tâm đến triết học và tôn giáo, cũng như phân tích khoa học, nhưng có một tình yêu sâu sắc đối với trái đất và sự sống trên đó, và đam mê về lịch sử của quá khứ của nhân loại. William Morris, Làm thế nào tôi trở thành Xã hội chủ nghĩa, 1896 Từ đoạn văn, người ta có thể suy luận rằng Morris",lựa chọn trở thành Xã hội chủ nghĩa vì anh ta bị ám ảnh bởi sự lãng phí tài nguyên và nỗi đau khổ chung gây ra bởi xã hội hiện đại,"{'A': 'lựa chọn trở thành Xã hội chủ nghĩa vì anh ta bị ám ảnh bởi sự lãng phí tài nguyên và nỗi đau khổ chung gây ra bởi xã hội hiện đại', 'B': 'lựa chọn trở thành Xã hội chủ nghĩa do tính thuyết phục của những lập luận của Marx', 'C': 'từ chối Xã hội chủ nghĩa vì nó không tạo ra gì ngoài sự hỗn độn xấu hổ', 'D': 'từ chối Xã hội chủ nghĩa vì có tình yêu sâu sắc đối với Trái đất và sự sống trên đó'}"
793,nutrition/test/178,nutrition,D,88,50.0,59,38.0,116,64.33333333333333,51.66666666666667,D,True,D,True,Quản lý rủi ro đối với các chất gây ô nhiễm hóa học trong thực phẩm thường dựa trên:,Cấm tất cả các thực phẩm chứa chất gây ô nhiễm vượt quá mức giới hạn đã quy định (MRL hoặc dung sai dựa trên rủi ro),"{'A': 'Cấm sử dụng chất gây ô nhiễm trong thực phẩm', 'B': 'Cho phép mức độ ô nhiễm dựa trên những gì nhà sản xuất cho là có thể đạt được', 'C': 'Cấm bất kỳ thực phẩm nào chứa mức độ phát hiện được của chất gây ô nhiễm', 'D': 'Cấm tất cả các thực phẩm chứa chất gây ô nhiễm vượt quá mức giới hạn đã quy định (MRL hoặc dung sai dựa trên rủi ro)'}"
7097,medical_genetics/val/0,medical_genetics,B,66,28.0,42,38.0,85,36.0,49.0,B,True,B,True,Giống alen liên quan đến bệnh thiếu máu tuần hoàn xoắn ốc đã đạt tần suất cao trong một số quần thể con người do:,sức khỏe ưu việt của lưỡng hợp khác gen trong các khu vực có sự xuất hiện của sốt rét,"{'A': 'giao phối ngẫu nhiên', 'B': 'sức khỏe ưu việt của lưỡng hợp khác gen trong các khu vực có sự xuất hiện của sốt rét', 'C': 'di cư của những cá nhân có gen vào những quần thể khác', 'D': 'tỉ lệ đột biến cao ở gen cụ thể đó'}"
4467,high_school_statistics/test/44,high_school_statistics,A,93,55.0,88,38.0,119,70.66666666666667,48.33333333333333,A,True,A,True,"Trong một nghiên cứu, nửa lớp được chỉ định xem đúng 1 giờ TV mỗi ngày, nửa còn lại được yêu cầu xem 5 giờ mỗi ngày, sau đó điểm số của họ được so sánh. Trong một nghiên cứu khác, học sinh trong lớp trả lời một bảng câu hỏi về lượng sử dụng TV và điểm số của mình.","Nghiên cứu đầu tiên là một thử nghiệm không có nhóm kiểm soát, trong khi nghiên cứu thứ hai là một nghiên cứu quan sát.","{'A': 'Nghiên cứu đầu tiên là một thử nghiệm không có nhóm kiểm soát, trong khi nghiên cứu thứ hai là một nghiên cứu quan sát.', 'B': 'Nghiên cứu đầu tiên là một nghiên cứu quan sát, trong khi nghiên cứu thứ hai là một thí nghiệm có nhóm kiểm soát.', 'C': 'Cả hai nghiên cứu đều là thí nghiệm có nhóm kiểm soát.', 'D': 'Cả hai nghiên cứu đều là nghiên cứu quan sát.'}"
7912,high_school_statistics/dev/0,high_school_statistics,D,86,48.0,56,38.0,114,63.666666666666664,50.333333333333336,D,True,D,True,Câu nào sau đây là một câu phát biểu đúng về tương quan?,Tương quan r bằng độ dốc của đường hồi quy khi các z-score cho biến y được vẽ đối diện với các z-score cho biến x.,"{'A': 'Nếu độ dốc của đường hồi quy chính xác là 1, thì tương quan chính xác là 1.', 'B': 'Nếu tương quan bằng 0, thì độ dốc của đường hồi quy không xác định.', 'C': 'Chuyển x và y cho nhau sẽ đổi dấu của tương quan.', 'D': 'Tương quan r bằng độ dốc của đường hồi quy khi các z-score cho biến y được vẽ đối diện với các z-score cho biến x.'}"
7919,virology/dev/1,virology,A,52,14.333333333333334,24,37.666666666666664,66,16.666666666666668,49.33333333333333,A,True,A,True,Đặc điểm hình thái nào sau đây là của các virus paramyxovirus?,Virus dễ vỡ thường được quan sát được với RNA phun ra từ bên trong,"{'A': 'Virus dễ vỡ thường được quan sát được với RNA phun ra từ bên trong', 'B': 'Virus dài', 'C': 'Virus icosahedral với vỏ bao', 'D': 'Virus rất lớn'}"
7785,nutrition/val/1,nutrition,C,91,53.333333333333336,79,37.666666666666664,116,66.33333333333333,49.66666666666667,C,True,C,True,Hãy chọn câu trả lời đúng nhất trong các câu sau đây:,"""Tiểu đường tiền lâm sàng"" là tình trạng có nguy cơ tăng lên trong tương lai phát triển thành bệnh tiểu đường loại 2","{'A': 'Insulin ức chế hoạt động của glycogen synthase', 'B': 'Insulin trung gian cho sự thụ nạp glucose trong não', 'C': '""Tiểu đường tiền lâm sàng"" là tình trạng có nguy cơ tăng lên trong tương lai phát triển thành bệnh tiểu đường loại 2', 'D': 'Sự tăng nồng độ insulin sau khi ăn giảm đi ở tiểu đường loại 1 nhưng không giảm đi ở tiểu đường loại 2'}"
4328,high_school_biology/test/47,high_school_biology,A,87,49.666666666666664,54,37.333333333333336,109,63.333333333333336,45.666666666666664,A,True,A,True,"Câu nào sau đây giải thích tốt nhất vì sao người ta có thể tiêu hóa tinh bột nhưng không thể tiêu hóa xenluloza, dù cả hai phân tử đều được tạo thành từ các monosaccharit glucose?",Các liên kết nối các monomers của tinh bột khác hình dạng so với các liên kết nối các monomers của xenluloza.,"{'A': 'Các liên kết nối các monomers của tinh bột khác hình dạng so với các liên kết nối các monomers của xenluloza.', 'B': 'Các phân tử tinh bột nhỏ hơn rất nhiều so với phân tử xenluloza.', 'C': 'Tinh bột là phân tử nội bào, trong khi xenluloza là phân tử ngoại bào.', 'D': 'Tinh bột được thẩm thấu bởi nước, nhưng xenluloza không.'}"
5358,sociology/test/77,sociology,D,100,62.666666666666664,71,37.333333333333336,129,80.66666666666667,48.33333333333333,D,True,D,True,Nghiên cứu của Allen (2001) về y tá cho thấy rằng:,vai trò của y tá là mơ hồ và phải được định nghĩa lại liên tục trong bối cảnh tương tác hàng ngày với nhân viên khác và bệnh nhân,"{'A': 'y tá thực hiện rất nhiều nhiệm vụ về lao động tinh thần mà họ không được trả tiền', 'B': 'chính sách của Project 2000 đã làm giảm chuyên nghiệp hóa nghề y tá', 'C': 'có nhiều đàn ông chuyển sang làm y tá, điều này đối đầu với một số định kiến \u200b\u200bcủa nghề nghiệp', 'D': 'vai trò của y tá là mơ hồ và phải được định nghĩa lại liên tục trong bối cảnh tương tác hàng ngày với nhân viên khác và bệnh nhân'}"
5531,medical_genetics/test/98,medical_genetics,A,75,37.666666666666664,46,37.333333333333336,96,47.333333333333336,48.666666666666664,A,True,A,True,Phân bố khác biệt của các chất trong trứng thường dẫn đến:,Sự khác biệt trong biểu hiện gen có thể thiết lập một mô hình trong phôi khi các tế bào chia nhỏ,"{'A': 'Sự khác biệt trong biểu hiện gen có thể thiết lập một mô hình trong phôi khi các tế bào chia nhỏ', 'B': 'Tăng cường của các gene cụ thể trong quá trình phát triển', 'C': 'Sự phát triển của các mô đa bội', 'D': 'Mất mát của các gene cụ thể trong quá trình phát triển'}"
3787,astronomy/test/59,astronomy,D,81,43.666666666666664,60,37.333333333333336,108,57.333333333333336,50.666666666666664,D,True,D,True,Khi nào va chạm lớn tiếp theo xảy ra trên Trái đất?,Có thể xảy ra bất cứ khi nào. Xác suất va chạm trong năm tới tương đương với xác suất của bất kỳ năm sau đó.,"{'A': 'Trong hàng trăm thiên niên kỷ tới.', 'B': 'Không còn có va chạm lớn xảy ra nữa từ khi giai đoạn ""ném đá"" nặng nề đã kết thúc.', 'C': 'Trong hàng trăm thiên niên kỷ sau va chạm lớn cuối cùng.', 'D': 'Có thể xảy ra bất cứ khi nào. Xác suất va chạm trong năm tới tương đương với xác suất của bất kỳ năm sau đó.'}"
47,high_school_microeconomics/test/231,high_school_microeconomics,C,115,78.0,96,37.0,149,101.66666666666667,47.33333333333333,C,True,C,True,"Để thuê sự kết hợp lao động và vốn tối thiểu chi phí, công ty phải làm gì sau đây?",Tìm sự kết hợp lao động và vốn trong đó sản phẩm lưỡng tính của lao động chia cho giá lao động bằng với sản phẩm lưỡng tính của vốn chia cho giá vốn.,"{'A': 'Tìm sự kết hợp lao động và vốn trong đó sản phẩm lưỡng tính của lao động bằng với sản phẩm lưỡng tính của vốn.', 'B': 'Tìm sự kết hợp lao động và vốn trong đó tỷ lệ sản phẩm lưỡng tính của lao động chia cho sản phẩm lưỡng tính của vốn bằng một.', 'C': 'Tìm sự kết hợp lao động và vốn trong đó sản phẩm lưỡng tính của lao động chia cho giá lao động bằng với sản phẩm lưỡng tính của vốn chia cho giá vốn.', 'D': 'Tìm sự kết hợp lao động và vốn trong đó giá lao động bằng với giá vốn.'}"
1176,high_school_geography/test/4,high_school_geography,D,81,44.0,62,37.0,107,55.666666666666664,51.333333333333336,D,True,D,True,Câu nào sau đây là ĐÚNG về phụ nữ trong lực lượng lao động?,Phụ nữ dành nhiều giờ hơn mỗi ngày để làm việc so với nam giới ở tất cả các khu vực trừ vùng Anglo-Mỹ và Úc,"{'A': 'Hầu hết phụ nữ làm việc trong nông nghiệp', 'B': 'Tỷ lệ phụ nữ kinh tế hoạt động trong lực lượng lao động giảm trên toàn thế giới', 'C': 'Tỷ lệ phụ nữ trong tổng lực lượng lao động giảm', 'D': 'Phụ nữ dành nhiều giờ hơn mỗi ngày để làm việc so với nam giới ở tất cả các khu vực trừ vùng Anglo-Mỹ và Úc'}"
2315,human_aging/test/188,human_aging,D,60,23.333333333333332,31,36.66666666666667,76,29.333333333333332,46.66666666666667,D,True,D,True,Một vấn đề khi so sánh khả năng ghi nhớ của người lớn tuổi đối với các sự kiện gần đây và các sự kiện đã xảy ra lâu đời là sự kiện gần đây,Có thể được xác minh trong khi các sự kiện cũ hơn thường không được xác minh,"{'A': 'Có thể được luyện tập tốt', 'B': 'Có ý nghĩa hơn rất nhiều', 'C': 'Không có mẫu số để giúp tính trung bình', 'D': 'Có thể được xác minh trong khi các sự kiện cũ hơn thường không được xác minh'}"
3089,high_school_macroeconomics/test/265,high_school_macroeconomics,C,62,25.333333333333332,34,36.66666666666667,80,32.666666666666664,47.333333333333336,C,True,C,True,Chính sách tài khóa ám chỉ đến,sự thay đổi chi tiêu của chính phủ và thuế để chống lại suy thoái hoặc lạm phát.,"{'A': 'sự tăng thuế để chống lại suy thoái kinh tế.', 'B': 'sự giảm thuế để chống lại lạm phát.', 'C': 'sự thay đổi chi tiêu của chính phủ và thuế để chống lại suy thoái hoặc lạm phát.', 'D': 'thâm hụt liên bang.'}"
6498,philosophy/test/260,philosophy,B,80,43.666666666666664,53,36.333333333333336,104,55.666666666666664,48.333333333333336,B,True,B,True,"Theo Locke, một người trong trạng thái tự nhiên sẽ từ bỏ tự do tuyệt đối của mình cho nhà nước bởi vì _____.","trong trạng thái tự nhiên, sự tận hưởng của anh ta đối với tự do rất không chắc chắn và dễ bị tổn thương","{'A': 'anh ta cũng sẽ tận hưởng tự do tuyệt đối khi phải tuân theo nhà nước', 'B': 'trong trạng thái tự nhiên, sự tận hưởng của anh ta đối với tự do rất không chắc chắn và dễ bị tổn thương', 'C': 'anh ta muốn có quyền lực tuyệt đối trên người khác', 'D': 'anh ta từ chối luật pháp của trạng thái tự nhiên.'}"
940,high_school_macroeconomics/test/97,high_school_macroeconomics,A,70,33.666666666666664,43,36.333333333333336,91,43.666666666666664,47.333333333333336,A,True,A,True,Giá cả tăng là một vấn đề vì,tiền trong tài khoản tiết kiệm hộ gia đình giờ đây chỉ mua được ít hàng hóa và dịch vụ hơn.,"{'A': 'tiền trong tài khoản tiết kiệm hộ gia đình giờ đây chỉ mua được ít hàng hóa và dịch vụ hơn.', 'B': 'thu nhập của hộ gia đình thường không tăng theo giá cả.', 'C': 'nền kinh tế có thể cạn kiệt tiền.', 'D': 'người vay phải trả nợ bằng nhiều đô la hơn.'}"
579,business_ethics/test/66,business_ethics,D,56,19.666666666666668,39,36.33333333333333,73,24.666666666666668,48.33333333333333,D,True,D,True,Một công ty có thể trở nên vỡ nợ nếu nó,không thể trả nợ cho các chủ nợ đầy đủ sau khi thực hiện tài sản của mình,"{'A': 'có vốn làm việc âm', 'B': 'không thể đáp ứng được mức lợi nhuận được dự kiến', 'C': 'thua lỗ', 'D': 'không thể trả nợ cho các chủ nợ đầy đủ sau khi thực hiện tài sản của mình'}"
7402,philosophy/val/17,philosophy,B,56,20.0,26,36.0,72,25.0,47.0,B,True,B,True,"Theo Taylor, xác định kiên quyết mâu thuẫn với _____.",sự suy nghĩ và ý thức rằng một số hành động được quyết định bởi chúng ta,"{'A': 'các kết luận của khoa học', 'B': 'sự suy nghĩ và ý thức rằng một số hành động được quyết định bởi chúng ta', 'C': 'sự suy nghĩ và không xác định hóa', 'D': 'xác định khoa học'}"
2707,computer_security/test/86,computer_security,C,89,53.0,60,36.0,116,65.66666666666667,50.33333333333333,C,True,C,True,Tại sao trình biên dịch không biết địa chỉ tuyệt đối của một biến cục bộ?,"Là một biến được điều chỉnh theo ngăn xếp, nó có thể có địa chỉ khác nhau tùy thuộc vào lúc nào hàm chứa nó được gọi","{'A': 'Chương trình không được phép tham chiếu đến bộ nhớ bằng địa chỉ tuyệt đối', 'B': 'Kích thước của địa chỉ phụ thuộc vào kiến trúc mà chương trình sẽ chạy trên', 'C': 'Là một biến được điều chỉnh theo ngăn xếp, nó có thể có địa chỉ khác nhau tùy thuộc vào lúc nào hàm chứa nó được gọi', 'D': 'Nhà viết trình biên dịch không giỏi những việc đó'}"
5929,nutrition/test/200,nutrition,D,58,22.0,41,36.0,77,29.333333333333332,47.66666666666667,D,True,D,True,"Tất cả các em bé đều mất cân nặng sau khi sinh, bạn nên quan tâm khi:",Mất cân nặng > 10% hoặc cân nặng khi sinh không được phục hồi vào ngày thứ 14,"{'A': 'Mất cân nặng là 5%', 'B': 'Mất cân nặng < 10%', 'C': 'Cân nặng khi sinh không được phục hồi vào ngày thứ 7', 'D': 'Mất cân nặng > 10% hoặc cân nặng khi sinh không được phục hồi vào ngày thứ 14'}"
3635,high_school_biology/test/209,high_school_biology,A,83,47.0,57,36.0,111,60.0,51.0,A,True,A,True,Câu nào sau đây về hệ miễn dịch là KHÔNG đúng?,"Miễn dịch bẩm sinh, còn được gọi là phản ứng miễn dịch thích ứng, dựa vào các tế bào ăn thực phẩm lạ đi bề mặt.","{'A': 'Miễn dịch bẩm sinh, còn được gọi là phản ứng miễn dịch thích ứng, dựa vào các tế bào ăn thực phẩm lạ đi bề mặt.', 'B': 'Miễn dịch thích ứng có tốc độ phản ứng chậm hơn so với miễn dịch bẩm sinh.', 'C': 'Miễn dịch bẩm sinh kích hoạt phản ứng kháng thể.', 'D': 'Các tế bào dendritic là các tế bào trình bày kháng nguyên.'}"
3574,nutrition/test/43,nutrition,C,54,18.0,23,36.0,67,21.0,46.0,C,True,C,True,Hệ thống enzyme chính để xúc tác ethanol thành acetaldehyde là gì?,"Alcohol dehydrogenase (ADH), cytochrome P450 2E1 (CYP2EI), catalase","{'A': 'Alcohol dehydrogenase (ADH)', 'B': 'Catalase', 'C': 'Alcohol dehydrogenase (ADH), cytochrome P450 2E1 (CYP2EI), catalase', 'D': 'cytochrome P450 2E1 (CYP2EI)'}"
7142,security_studies/val/18,security_studies,A,164,128.0,158,36.0,215,167.0,48.0,A,True,A,True,Mô tả cơ sở của bài luận ủng hộ can thiệp nhân đạo.,"Liên quan đến xã hội chủ nghĩa và toàn cầu chủ nghĩa, ý tưởng cơ bản ủng hộ can thiệp nhân đạo là các bên liên quan có trách nhiệm cũng như quyền lợi để can thiệp để ngăn chặn sự tàn sát hàng loạt và tội ác đại trà.","{'A': 'Liên quan đến xã hội chủ nghĩa và toàn cầu chủ nghĩa, ý tưởng cơ bản ủng hộ can thiệp nhân đạo là các bên liên quan có trách nhiệm cũng như quyền lợi để can thiệp để ngăn chặn sự tàn sát hàng loạt và tội ác đại trà.', 'B': 'Lý thuyết Chiến tranh công bằng và thần học Kitô giáo có thể được hiểu là ủng hộ việc sử dụng vũ lực thông qua can thiệp nhân đạo nếu nhu cầu giảm nhẹ nỗi đau của con người biện minh cho các hành động đó.', 'C': 'Bài luận ủng hộ can thiệp nhân đạo dựa trên triết học Kant rằng mỗi cá nhân đều có những quyền căn bản cần được bảo vệ.', 'D': 'Do sự liên kết xã hội là kết quả của toàn cầu hóa và đặc trưng cho xã hội toàn cầu đương đại, vi phạm nhân quyền ở một khu vực sẽ ảnh hưởng đến mọi nơi khác theo một cách nào đó.'}"
5155,nutrition/test/84,nutrition,D,70,34.0,42,36.0,88,43.666666666666664,44.333333333333336,D,True,D,True,Hệ số hô hấp (RQ):,vượt quá giá trị 1.0 khi carbohydrate bên ngoài được chuyển đổi thành chất béo nội sinh.,"{'A': 'được định nghĩa là tỷ lệ của VO2 chia cho VCO2.', 'B': 'giảm trên chế độ ăn uống tập trung vào carbohydrate.', 'C': 'tăng với chế độ ăn uống nhịn ăn.', 'D': 'vượt quá giá trị 1.0 khi carbohydrate bên ngoài được chuyển đổi thành chất béo nội sinh.'}"
2003,high_school_world_history/test/232,high_school_world_history,D,104,68.33333333333333,82,35.66666666666667,134,87.66666666666667,46.33333333333333,D,True,D,True,"Câu hỏi này liên quan đến thông tin sau. Vũ khí thuốc súng: Châu Âu so với Trung Quốc Ở Tây Âu trong thời kỳ từ những năm 1200 đến những năm 1400, dù pháo sớm, nặng và chậm trong việc bắn nhưng đã đủ hữu ích trong những cuộc tạm chiếm kéo dài, là tấm vé để chính phủ trả tiền cho chúng và cho cuộc thử nghiệm cuối cùng sản xuất ra các loại vũ khí thuốc súng mạnh hơn và dễ dàng hơn trong việc di chuyển. Ngược lại, Trung Quốc, đặc biệt sau những năm 1350, chịu đe dọa chủ yếu từ các bộ tộc du mục có tầm di chuyển cao, chống lại chúng với các vũ khí thuốc súng sớm, bởi sự chóng ngại của chúng, không có nhiều ý nghĩa. Do đó, Trung Quốc đã tập trung nỗ lực vào việc cải tiến đơn vị cung cấm ngựa có thể đấu tranh hiệu quả với kẻ thù chết người nhất của đất nước. Quan điểm truyền thống nào về lịch sử thế giới mà đoạn văn này có vẻ thách thức?",Rằng Trung Quốc đã bị châu Âu vượt qua trong quyền lực toàn cầu bởi vì nó lạc quan với những lợi ích rõ ràng của sự thay đổi công nghệ,"{'A': 'Rằng Trung Quốc luôn kém thông minh công nghệ hơn hầu hết các xã hội châu Phi - Á Âu', 'B': 'Rằng hình thức cai trị độc đoán của Trung Quốc ngăn chặn bất kỳ tinh thần đổi mới quân sự hoặc công nghệ', 'C': 'Rằng Trung Quốc bị trở ngại bởi chủ nghĩa cốt giáo khi cố gắng hiện đại hóa', 'D': 'Rằng Trung Quốc đã bị châu Âu vượt qua trong quyền lực toàn cầu bởi vì nó lạc quan với những lợi ích rõ ràng của sự thay đổi công nghệ'}"
1527,logical_fallacies/test/110,logical_fallacies,D,129,93.33333333333333,115,35.66666666666667,168,119.33333333333333,48.66666666666667,D,True,D,True,Câu nào sau đây mô tả tốt nhất sự phân biệt đẳng cấp sai lầm?,"Luận điệu rằng ai đó nên chấp nhận một ý tưởng hoặc sản phẩm chỉ dựa trên bằng chứng là những người có uy tín chấp nhận nó, hoặc những người không có uy tín từ chối nó.","{'A': 'Lập luận rằng một khẳng định đúng chỉ dựa trên bằng chứng rằng nó đã được đưa ra nhiều lần.', 'B': 'Luận điệu rằng ai đó nên chấp nhận một khẳng định chỉ dựa trên bằng chứng là người đó có những đặc điểm thuận lợi để hiểu về sự thật của khẳng định.', 'C': 'Luận điệu rằng một khẳng định nên được chấp nhận chỉ dựa trên bằng chứng rằng có các chuyên gia tôn trọng chấp nhận nó.', 'D': 'Luận điệu rằng ai đó nên chấp nhận một ý tưởng hoặc sản phẩm chỉ dựa trên bằng chứng là những người có uy tín chấp nhận nó, hoặc những người không có uy tín từ chối nó.'}"
2732,sociology/test/19,sociology,A,102,66.33333333333333,72,35.66666666666667,129,83.33333333333333,45.66666666666667,A,True,A,True,Nghiên cứu của Sutherland về 'kẻ trộm chuyên nghiệp' cho thấy rằng:,người ta được xã hội hóa vào cuộc sống tội phạm bằng cách liên kết với những người khác định nghĩa nó theo các thuật ngữ tích cực,"{'A': 'người ta được xã hội hóa vào cuộc sống tội phạm bằng cách liên kết với những người khác định nghĩa nó theo các thuật ngữ tích cực', 'B': 'phần lớn tội phạm do những người thuộc tầng lớp trung lưu làm nghề nghề nghiệp gây ra', 'C': 'những người bị bắt giữ và buộc tội trộm không tự định nghĩa mình là kẻ trộm', 'D': 'những tội phạm nguy hiểm nhất trên đường phố là những kẻ trộm chuyên nghiệp có kỹ năng cao'}"
3806,nutrition/test/3,nutrition,A,58,22.333333333333332,25,35.66666666666667,73,27.666666666666668,45.33333333333333,A,True,A,True,Những nguyên nhân chính của đại dịch béo phì là gì?,Số lượng lượng/khối lượng năng lượng tăng cao và lối sống ít vận động hơn,"{'A': 'Số lượng lượng/khối lượng năng lượng tăng cao và lối sống ít vận động hơn', 'B': 'Hoạt động giải trí giảm đi', 'C': 'Thay đổi trong tổ hợp di truyền', 'D': 'Không có lựa chọn nào đúng'}"
2356,astronomy/test/54,astronomy,D,60,24.333333333333332,39,35.66666666666667,77,31.0,46.0,D,True,D,True,Cái nào sau đây KHÔNG gây ra do sự đồng tuyến vòng quỹ đạo?,Thành hình vật liệu vòng quanh của các vệ tinh có kích thước nhỏ của Sao Mộc.,"{'A': 'Tỷ lệ chu kỳ 2:3 của sao Hải Vương và Sao Diêm Vương', 'B': 'Khe Kirkwood.', 'C': 'Khe trống trong vòng Saturn.', 'D': 'Thành hình vật liệu vòng quanh của các vệ tinh có kích thước nhỏ của Sao Mộc.'}"
